icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
aba891,AAL2892 ,United States,1727379684,1727379684,-91.3779,38.4305,11277.6,False,239.03,120.1,0.33,[],11696.7,None,False,0
aba892,N850NP  ,United States,1727379684,1727379685,6.1242,49.923,4038.6,False,109.44,170.8,-18.53,[],3970.02,0736,False,0
c05186,WEN3260 ,Canada,1727379540,1727379540,-119.4369,50.1739,1783.08,False,114.69,105.35,-5.53,[],1905.0,None,False,0
a1f79c,CXK160  ,United States,1727379684,1727379684,-90.2109,42.9834,2080.26,False,54.23,136.92,-0.65,[],2118.36,None,False,0
ab324a,,United States,1727379626,1727379663,-113.5219,28.7788,12496.8,False,238.32,142.19,0.0,[],13220.7,None,False,0
ad35e0,AAL3089 ,United States,1727379684,1727379684,-77.6248,37.2434,2773.68,False,162.72,9.46,-8.78,[],2903.22,2534,False,0
407fff,EZY46AZ ,United Kingdom,1727379684,1727379685,2.4473,41.252,9448.8,False,201.52,165.36,0.33,[],9936.48,2005,False,0
aac2e2,UAL2439 ,United States,1727379681,1727379684,-89.3216,34.4183,7620.0,False,241.36,57.8,-0.33,[],7840.98,2406,False,0
4ca25b,RYR9XE  ,Ireland,1727379684,1727379684,1.0901,47.639,10363.2,False,267.87,11.07,0.0,[],10393.68,5520,False,0
a07fa6,RPA4724 ,United States,1727379685,1727379685,-74.2896,39.9668,2240.28,False,136.96,216.14,-3.58,[],2346.96,1641,False,0
4ca25a,RYR150X ,Ireland,1727379683,1727379684,12.3303,45.4883,114.3,False,69.56,42.3,-2.93,[],114.3,5255,False,0
aa127e,,United States,1727379681,1727379684,-87.9257,41.9819,,True,0.0,270.0,,[],,None,False,0
abf5e9,N87VS   ,United States,1727379388,1727379388,-105.008,40.449,,True,0.06,64.69,,[],,None,False,0
a1cdd8,UAL469C ,United States,1727379684,1727379684,-100.8257,38.7866,10972.8,False,233.61,251.64,0.0,[],11612.88,0276,True,0
abb06d,SCX604  ,United States,1727379684,1727379684,-100.078,42.0734,11277.6,False,249.33,53.98,0.0,[],11871.96,0726,False,0
406b90,EZY38TB ,United Kingdom,1727379684,1727379685,11.353,45.9956,7894.32,False,196.13,298.51,7.8,[],8244.84,0272,False,0
adfc98,VANDY99 ,United States,1727379511,1727379511,-97.9254,36.1771,914.4,False,133.26,0.88,-13.98,[],1203.96,None,False,0
a1110d,SKW4639 ,United States,1727379684,1727379684,-118.2315,34.3543,5387.34,False,186.44,307.38,8.45,[],5684.52,None,False,0
34350d,ECLEE000,Spain,1727379539,1727379539,13.0229,37.3335,1653.54,False,77.11,198.68,-0.33,[],1813.56,None,False,0
adfc92,ALLEY19 ,United States,1727379684,1727379685,-90.5037,33.4841,7315.2,False,239.92,95.78,0.0,[],7581.9,4321,False,0
71c355,AIH5134 ,Republic of Korea,1727379468,1727379468,105.8301,21.3998,2247.9,False,112.57,217.76,-5.2,[],2346.96,None,False,0
a7d275,N163AS  ,United States,1727379660,1727379676,-100.4996,31.3548,579.12,False,34.66,5.96,3.25,[],579.12,None,False,0
406b80,EFW83X  ,United Kingdom,1727379684,1727379684,1.0976,51.199,3375.66,False,112.56,216.45,-2.93,[],3253.74,6263,False,0
a11126,N168TY  ,United States,1727379684,1727379684,-77.9825,42.1658,10363.2,False,133.44,289.83,0.0,[],10850.88,3315,False,0
a291a4,N265AV  ,United States,1727379658,1727379658,-117.1786,32.7341,,True,0.77,50.62,,[],,1661,False,0
a47d11,DAL913  ,United States,1727379681,1727379684,-103.0212,37.0833,9753.6,False,225.08,248.83,0.0,[],10347.96,4570,False,0
71c352,KAL2224 ,Republic of Korea,1727379684,1727379684,117.4824,39.5927,6301.74,False,220.4,140.59,7.8,[],6530.34,None,False,0
a2576b,N25ZG   ,United States,1727379684,1727379685,-85.4723,42.4887,8077.2,False,214.58,328.33,-10.73,[],8458.2,3675,False,0
407267,EXS72UW ,United Kingdom,1727379683,1727379684,-2.4097,38.9585,10972.8,False,247.9,356.55,0.0,[],11590.02,None,False,0
a12467,N173AW  ,United States,1727379683,1727379683,-93.9407,44.8176,1173.48,False,38.08,271.55,1.63,[],1211.58,1200,False,0
86831e,JAL46   ,Japan,1727379684,1727379684,9.2798,49.025,9448.8,False,294.18,105.52,-0.33,[],9646.92,0654,False,0
a1244b,UAL681  ,United States,1727379633,1727379643,-77.9024,32.9253,10668.0,False,244.44,356.02,0.0,[],11338.56,None,False,0
a1244d,UAL690  ,United States,1727379648,1727379648,-117.142,44.9524,10363.2,False,215.54,301.03,0.0,[],10805.16,None,False,0
adacfd,AAL2240 ,United States,1727379514,1727379514,-112.0015,33.4369,,True,0.0,267.19,,[],,3222,False,0
a051e2,N12FM   ,United States,1727379684,1727379684,-75.6884,39.3138,1013.46,False,38.71,184.57,-1.3,[],1059.18,None,False,0
a327cc,N302LT  ,United States,1727379634,1727379634,-79.6482,43.6893,,True,5.92,208.12,,[],,2242,False,0
a11136,UPS5774 ,United States,1727379684,1727379684,-89.0991,42.1421,998.22,False,112.77,188.13,15.93,[],998.22,None,False,0
468e45,SEH7LC  ,Greece,1727379684,1727379684,25.1776,37.543,7772.4,False,227.63,118.19,7.15,[],8275.32,7425,False,0
a9c2de,SKW4953 ,United States,1727379684,1727379684,-97.2742,35.5181,5577.84,False,211.18,189.39,9.75,[],5859.78,None,False,0
a11d3c,DAL951  ,United States,1727379684,1727379684,-106.1793,37.9505,10668.0,False,260.53,76.29,0.33,[],11300.46,1320,False,0
a4cd23,JBU1908 ,United States,1727379399,1727379399,-73.7628,40.635,,True,46.3,210.94,,[],,6137,False,0
ac3e13,SWA771  ,United States,1727379684,1727379685,-95.5544,37.5484,11277.6,False,248.06,122.21,0.0,[],11849.1,None,False,0
ab2512,N817TM  ,United States,1727379683,1727379684,-80.7371,41.1207,2103.12,False,82.87,88.22,0.0,[],2156.46,7455,False,0
a54dad,OXF9304 ,United States,1727379673,1727379673,-111.1893,32.3958,861.06,False,51.86,216.53,-4.88,[],800.1,None,False,0
4405ea,EJU46JF ,Austria,1727379685,1727379685,2.3844,48.4355,8854.44,False,169.83,189.06,0.0,[],8831.58,1000,False,0
406b5b,EFW75J  ,United Kingdom,1727379684,1727379684,5.123,47.9821,10370.82,False,210.82,312.53,0.33,[],10523.22,2743,False,0
a3b41a,LXJ338  ,United States,1727379684,1727379684,-84.2822,40.9968,6705.6,False,213.8,201.75,0.33,[],7010.4,4131,False,0
71c379,TWB106  ,Republic of Korea,1727379683,1727379684,102.0152,13.936,7597.14,False,237.31,66.49,3.9,[],8061.96,None,False,0
a11d47,DAL157  ,United States,1727379684,1727379684,-72.3111,39.3367,8252.46,False,220.8,320.67,-12.35,[],8686.8,None,False,0
ab2520,UAL2625 ,United States,1727379684,1727379684,-98.6512,38.8671,10340.34,False,232.16,267.97,0.0,[],10942.32,None,False,0
a5b7c8,N468ES  ,United States,1727379685,1727379685,-74.9125,41.2333,3627.12,False,165.84,299.35,-0.33,[],3741.42,3317,False,0
48605b,LIFELN1 ,Kingdom of the Netherlands,1727379684,1727379684,4.8682,52.499,251.46,False,24.59,232.65,-1.95,[],99.06,6221,False,0
a0177d,N105CD  ,United States,1727379684,1727379684,-82.1553,40.0021,12938.76,False,241.48,120.61,-4.88,[],13517.88,4666,False,0
a4ba02,RPA4693 ,United States,1727379684,1727379684,-74.0468,39.7856,4472.94,False,201.04,40.54,-7.48,[],4709.16,0520,False,0
a0ade2,AAL1367 ,United States,1727379684,1727379684,-94.1887,33.6784,7620.0,False,235.16,66.13,0.0,[],8008.62,None,False,0
a4ba05,CXK369  ,United States,1727379683,1727379684,-88.39,42.3174,754.38,False,32.14,320.19,0.33,[],777.24,None,False,0
a29db0,N268LA  ,United States,1727379684,1727379684,-81.7005,41.2899,2103.12,False,67.49,156.17,0.0,[],2164.08,None,False,0
a5074f,N423FP  ,United States,1727379682,1727379684,-112.0617,41.5849,1363.98,False,39.35,205.56,-2.93,[],1394.46,None,False,0
a8f258,DAL1159 ,United States,1727379666,1727379683,-93.3338,37.6804,11132.82,False,215.8,313.36,-5.53,[],11590.02,4076,False,0
a23d2a,N243WT  ,United States,1727379685,1727379685,-83.0612,38.8915,2735.58,False,91.92,35.2,0.0,[],2796.54,None,False,0
a972ee,GTI8673 ,United States,1727379649,1727379649,113.9046,22.3085,,True,1.29,39.38,,[],,None,False,0
406b58,EFW9NV  ,United Kingdom,1727379684,1727379684,1.0809,50.4468,6560.82,False,196.2,321.39,-9.75,[],6454.14,4060,False,0
486071,KLM115  ,Kingdom of the Netherlands,1727379684,1727379684,-94.6141,35.1848,11582.4,False,267.74,221.96,-0.33,[],12146.28,0775,False,0
3c56a1,GEC8302 ,Germany,1727379684,1727379685,8.4913,48.9966,8016.24,False,198.14,181.64,4.23,[],8138.16,2521,False,0
a1242d,UAL1621 ,United States,1727379684,1727379684,-97.4226,34.5634,10668.0,False,237.92,94.59,0.0,[],11254.74,7555,False,0
a7d27a,TKR914  ,United States,1727379684,1727379684,-121.1871,45.7608,3474.72,False,195.17,21.49,0.0,[],3596.64,None,False,0
406b59,EFW45L  ,United Kingdom,1727379684,1727379684,-1.6704,49.0012,9464.04,False,231.07,164.11,0.0,[],9334.5,2714,False,0
a0c7f2,N15BC   ,United States,1727379680,1727379680,-95.1624,30.5438,762.0,False,48.0,287.46,-0.65,[],723.9,None,False,0
a05dfe,N12234  ,United States,1727379461,1727379461,-121.818,37.3335,,True,1.8,98.44,,[],,None,False,0
3c56a9,GEC8346 ,Germany,1727379685,1727379685,17.3887,46.6236,11887.2,False,265.46,122.33,0.0,[],12405.36,7707,False,0
a2573e,XSM25   ,United States,1727379635,1727379638,-117.1291,33.572,,True,22.12,199.69,,[],,4636,False,0
c069ab,CGOAK   ,Canada,1727379684,1727379684,-79.1981,43.2,373.38,False,52.79,232.13,-0.98,[],365.76,5336,False,0
71c360,AAR512  ,Republic of Korea,1727379684,1727379684,4.2479,40.9347,8077.2,False,257.28,103.65,4.55,[],8519.16,1423,False,0
407e82,RUK1NU  ,United Kingdom,1727379684,1727379684,-8.0034,34.8892,10363.2,False,229.48,5.53,0.0,[],10995.66,7746,False,0
c04fa4,CGEED   ,Canada,1727379684,1727379684,-80.2657,43.2732,1371.6,False,47.33,90.0,0.98,[],1363.98,1200,False,0
a04acc,N118K   ,United States,1727379684,1727379684,-104.4274,39.7532,5471.16,False,156.41,90.94,10.08,[],5768.34,5102,False,0
4d2315,IGO2198 ,Malta,1727379684,1727379684,76.9142,28.7418,1706.88,False,140.63,245.12,-7.8,[],1714.5,None,False,0
4d2316,JAF863  ,Malta,1727379683,1727379683,20.9343,42.4442,9753.6,False,229.89,310.46,0.0,[],10325.1,1341,False,0
4cacb0,SAS629  ,Ireland,1727379684,1727379685,10.1885,53.64,10363.2,False,193.23,214.92,-2.6,[],10317.48,0767,False,0
4d2317,BCS4127 ,Malta,1727379651,1727379682,14.1904,48.2386,,True,0.0,87.19,,[],,1000,False,0
a612fb,N49039  ,United States,1727379684,1727379684,-121.9305,37.5827,922.02,False,50.23,237.12,0.65,[],891.54,None,False,0
a6626a,N510LA  ,United States,1727379682,1727379684,-89.7409,33.0982,7010.4,False,167.82,166.35,0.33,[],7261.86,1637,False,0
a7824e,,United States,-1,1727379627,,,9753.6,False,227.15,274.81,0.0,[],,None,False,0
800b13,IGO1002 ,India,1727379683,1727379683,103.5815,1.9675,5951.22,False,181.16,315.46,7.8,[],6294.12,None,False,0
ab1203,AAL859  ,United States,1727379672,1727379672,-78.3483,30.5236,10668.0,False,245.21,356.99,0.33,[],11361.42,None,False,0
a6ab5d,N529LF  ,United States,1727379683,1727379684,-106.6358,34.8,2286.0,False,53.5,0.55,-1.63,[],2316.48,None,False,0
71c318,JJA4104 ,Republic of Korea,1727379377,1727379377,122.2616,26.8378,11894.82,False,225.62,4.84,0.0,[],12641.58,None,False,0
a9122e,N684BB  ,United States,1727379399,1727379399,-82.0701,37.0833,4754.88,False,191.15,71.81,-4.88,[],5394.96,5765,False,0
e49c15,,Brazil,-1,1727379676,,,,False,52.05,47.0,0.0,[],,None,False,0
e49c08,TAM3543 ,Brazil,1727379427,1727379431,-46.3501,-23.2669,2400.3,False,130.15,78.6,-3.9,[],2537.46,None,False,0
e49c07,TAM3231 ,Brazil,1727379664,1727379664,-46.5308,-22.9795,3840.48,False,146.15,185.05,-5.53,[],4122.42,None,False,0
3002a2,SLJ118  ,Italy,1727379684,1727379684,10.563,42.8307,10363.2,False,209.28,316.89,0.0,[],10957.56,1000,False,0
a9e8ed,N738BS  ,United States,1727379684,1727379684,-117.2719,47.8789,1287.78,False,44.42,193.39,-4.55,[],1303.02,None,False,0
a9e8ef,N738BU  ,United States,1727379683,1727379683,-122.5396,48.8779,480.06,False,37.07,177.61,-2.28,[],464.82,None,False,0
ab385e,AAL1453 ,United States,1727379684,1727379684,-74.8967,39.2912,3406.14,False,160.22,10.73,-7.8,[],3573.78,3061,False,0
ad5e27,SWA3825 ,United States,1727379684,1727379684,-76.9039,39.1426,716.28,False,107.87,340.79,-3.58,[],746.76,5463,False,0
a0a1e1,N14RU   ,United States,1727379685,1727379685,-122.1991,38.688,1516.38,False,70.17,73.82,0.0,[],1524.0,None,False,0
155c3c,SDM6307 ,Russian Federation,1727379684,1727379684,37.4153,63.3822,9433.56,False,247.06,46.27,-12.68,[],9433.56,None,False,0
4b43ad,RGA02   ,Switzerland,1727379612,1727379613,8.2231,48.4695,1104.9,False,49.94,155.02,1.63,[],1082.04,None,False,0
c03140,ASP556  ,Canada,1727379684,1727379684,-113.9907,51.3237,1844.04,False,95.21,178.45,0.0,[],1813.56,None,False,0
a3776f,AAL2285 ,United States,1727379684,1727379684,-115.0268,36.0393,11277.6,False,276.29,48.62,0.0,[],11894.82,1374,False,0
adf06d,DAL3083 ,United States,1727379684,1727379685,-86.4728,30.4496,350.52,False,67.96,299.48,-2.93,[],228.6,None,False,0
a8f235,EDV5389 ,United States,1727379684,1727379684,-85.1989,35.2445,7620.0,False,252.92,327.8,0.33,[],7940.04,None,False,0
a9d5e4,UAL586  ,United States,1727379684,1727379684,-104.3861,39.8742,3025.14,False,154.34,90.38,3.9,[],3162.3,None,False,0
155c54,SDM6945 ,Russian Federation,1727379684,1727379685,44.508,41.6161,10363.2,False,211.44,228.75,0.33,[],10789.92,0055,False,0
a35d73,DAL1148 ,United States,1727379683,1727379683,-78.7296,42.937,,True,0.0,180.0,,[],,None,False,0
ad28bf,N947SF  ,United States,1727379661,1727379666,-122.1786,48.1585,358.14,False,48.12,353.86,-0.33,[],342.9,None,False,0
a1c1c7,RPA5819 ,United States,1727379684,1727379684,-72.2418,41.4513,5151.12,False,184.14,41.04,0.0,[],5372.1,1037,False,0
71c302,JJA2508 ,Republic of Korea,1727379683,1727379684,123.0818,25.9677,11277.6,False,246.81,49.9,0.0,[],12024.36,None,False,0
ac08f5,,United States,1727379586,1727379589,-93.948,20.8479,11582.4,False,225.44,264.24,0.0,[],,None,False,0
4cacb1,ABR176  ,Ireland,1727379683,1727379684,6.67,49.9996,6400.8,False,131.85,152.34,-0.33,[],6385.56,1000,False,0
4cacb4,SAS533  ,Ireland,1727379684,1727379685,3.2085,53.5773,10378.44,False,217.44,242.53,0.0,[],10210.8,0730,False,0
ab7ef9,N84RB   ,United States,1727379684,1727379684,-89.062,36.7433,2758.44,False,76.49,55.13,0.0,[],2788.92,None,False,0
a16adc,UAL2459 ,United States,1727379684,1727379684,-113.9903,51.126,,True,24.18,180.0,,[],,None,False,0
ab72b3,DAL421  ,United States,1727379684,1727379684,-111.9394,37.143,9616.44,False,194.89,251.37,-5.2,[],10165.08,7404,False,0
a25789,N250AL  ,United States,1727379683,1727379683,-93.8305,38.3414,12489.18,False,229.84,82.54,-0.65,[],13037.82,2027,False,0
c82ae4,TFX36   ,New Zealand,1727379681,1727379681,138.532,-34.9483,,True,21.09,50.62,,[],,3702,False,0
503d3e,GJT53A  ,Lithuania,1727379515,1727379530,25.2877,54.6462,,True,0.0,348.75,,[],,5372,False,0
71c332,JJA2428 ,Republic of Korea,1727379684,1727379685,121.7261,23.6179,11887.2,False,225.56,20.01,0.0,[],12687.3,None,False,0
aaa2b0,SWA2550 ,United States,1727379684,1727379684,-92.4144,41.2084,10972.8,False,254.41,256.08,0.0,[],11475.72,None,False,0
a9cec5,CXK355  ,United States,1727379684,1727379684,-77.5424,39.0906,312.42,False,46.72,339.37,-2.28,[],304.8,1234,False,0
a6ab93,NKS517  ,United States,1727379684,1727379684,-86.2161,31.4889,10972.8,False,230.57,261.27,0.0,[],11605.26,5205,False,0
4d2303,RYR4HC  ,Malta,1727379372,1727379372,13.5056,52.3675,,True,1.54,160.31,,[],,1000,False,0
06a060,QTR6A   ,Qatar,1727379685,1727379685,87.7524,22.9908,11277.6,False,247.32,93.22,0.0,[],12039.6,2131,False,0
4d2304,RYR404P ,Malta,1727379684,1727379684,9.3938,45.4779,4297.68,False,164.08,224.11,13.0,[],4427.22,0402,False,0
ac3e65,N8883Y  ,United States,1727379684,1727379685,-104.7121,40.5638,0.0,False,61.72,309.93,-0.65,[],960.12,None,False,0
800b05,BDA102  ,India,1727379591,1727379591,76.9169,15.068,9685.02,False,240.16,340.48,3.25,[],9745.98,None,False,0
4d2301,RYR4500 ,Malta,1727379383,1727379383,-6.2551,53.4315,,True,8.23,154.69,,[],,2557,False,0
46d0c9,SEH9TR  ,Greece,1727379664,1727379667,23.9194,37.4776,2446.02,False,118.92,341.33,-4.88,[],2598.42,None,False,0
a80595,FFT1560 ,United States,1727379681,1727379684,-101.6979,40.3436,10012.68,False,252.94,79.22,7.15,[],10607.04,None,False,0
ab85f4,N8410M  ,United States,1727379684,1727379684,-121.7773,38.2994,1036.32,False,53.92,285.49,-0.98,[],1051.56,None,False,0
ab72c5,VAR837  ,United States,1727379684,1727379684,-112.3823,33.4157,396.24,False,49.18,217.35,2.28,[],327.66,None,False,0
ac08fa,VTE3053 ,United States,1727379684,1727379684,-89.2899,41.0532,7010.4,False,194.93,11.73,-1.63,[],7277.1,None,False,0
abd5bb,SWA1195 ,United States,1727379684,1727379684,-77.4143,37.6302,739.14,False,88.67,148.52,0.0,[],769.62,6241,False,0
ac9ef7,JSX406  ,United States,1727379684,1727379685,-114.8865,36.0734,1752.6,False,125.01,270.0,-6.5,[],1798.32,5616,False,0
e49c01,TAM9420 ,Brazil,1727379683,1727379683,-46.7288,-22.9207,3794.76,False,162.84,150.68,-5.2,[],4069.08,None,False,0
a9121d,N684AK  ,United States,1727379684,1727379684,-97.9441,36.9671,7620.0,False,149.31,119.74,0.33,[],8031.48,1602,False,0
adf08e,N998CA  ,United States,1727379684,1727379684,-82.2105,39.795,7924.8,False,231.11,298.45,0.0,[],8252.46,3617,False,0
a567a2,N44747  ,United States,1727379685,1727379685,-87.872,38.7488,3368.04,False,61.15,42.95,-0.98,[],3368.04,None,False,0
a7de93,EDV5226 ,United States,1727379394,1727379394,-83.3621,42.1819,274.32,False,69.76,28.64,-3.9,[],342.9,3366,False,0
e49c03,TAM3621 ,Brazil,1727379653,1727379655,-46.359,-23.2596,2346.96,False,138.23,79.28,-3.58,[],2514.6,None,False,0
a7cb67,JIA5032 ,United States,1727379685,1727379685,-81.9416,35.5539,3657.6,False,159.25,102.69,0.33,[],3764.28,None,False,0
a1bac2,AAY3206 ,United States,1727379684,1727379684,-97.5368,40.9603,10972.8,False,228.55,245.11,0.0,[],11590.02,3625,False,0
406b91,EZY48KT ,United Kingdom,1727379684,1727379684,27.2529,39.4577,11894.82,False,243.05,147.62,0.0,[],12481.56,4724,False,0
a35d3f,N316BL  ,United States,1727379683,1727379683,-87.2195,40.4312,9144.0,False,167.56,208.22,0.0,[],9502.14,None,False,0
aaf228,EJA804  ,United States,1727379684,1727379684,-119.0133,34.3942,7315.2,False,230.14,258.26,0.0,[],7665.72,3737,False,0
a37765,SKW3653 ,United States,1727379684,1727379685,-73.1642,43.2072,6400.8,False,230.25,79.44,0.33,[],6644.64,5740,False,0
a4972c,UPS269  ,United States,1727379684,1727379684,27.4657,41.9473,8877.3,False,232.2,302.42,12.68,[],9326.88,3202,False,0
39ceb2,TVF21GU ,France,1727379674,1727379681,2.3669,48.7243,,True,0.0,202.5,,[],,1000,False,0
a1e903,JTL222  ,United States,1727379685,1727379685,-104.8194,39.7166,2727.96,False,145.23,30.2,13.0,[],2857.5,None,False,0
39ceb3,TVF3837 ,France,1727379417,1727379512,2.364,48.7264,,True,0.0,337.5,,[],,1000,False,0
3c56ef,GWI5P   ,Germany,1727379684,1727379684,6.8504,51.3264,533.4,False,61.95,232.08,-3.58,[],419.1,1332,False,0
39ceb4,TVF3705 ,France,1727379684,1727379684,9.9268,42.8908,11582.4,False,209.37,295.94,0.0,[],12184.38,2046,False,0
a3a155,DAL322  ,United States,1727379684,1727379684,-81.2632,36.2689,9753.6,False,208.8,225.2,0.0,[],10287.0,3556,False,0
4cacf4,AMX681  ,Ireland,1727379684,1727379684,-98.5757,19.9417,8496.3,False,210.37,258.0,-3.58,[],9044.94,None,False,0
3420cc,IBE31DD ,Spain,1727379684,1727379685,9.3539,46.9497,11285.22,False,292.96,76.18,0.0,[],11689.08,1000,False,0
a7ddbd,CBC606  ,United States,1727379683,1727379684,-112.3688,40.7167,3078.48,False,154.33,343.74,-10.08,[],3223.26,None,False,0
39ceb7,TVF90RR ,France,1727379684,1727379684,2.5781,47.4039,10652.76,False,195.85,176.54,9.1,[],10751.82,7631,False,0
3420cb,IBE32EA ,Spain,1727379685,1727379685,2.2813,38.6193,11285.22,False,221.38,295.31,0.0,[],11940.54,None,False,0
39ceb8,TVF29DF ,France,1727379684,1727379684,-0.4471,43.3948,541.02,False,82.61,304.09,15.93,[],563.88,None,False,0
4d234a,RYR7FH  ,Malta,1727379685,1727379685,9.1332,48.6947,11277.6,False,215.82,152.76,0.0,[],11559.54,2522,False,0
a9873d,ASA1081 ,United States,1727379684,1727379684,-122.3955,45.4582,10972.8,False,223.68,334.67,0.0,[],11422.38,None,False,0
a9d71b,N733KK  ,United States,1727379684,1727379684,-121.2223,44.0842,1310.64,False,52.12,355.47,-0.65,[],1325.88,None,False,0
aaa32d,AVA183  ,United States,1727379448,1727379531,-69.325,11.1464,12496.8,False,230.21,208.57,0.33,[],13213.08,None,False,0
a0af01,TROY273 ,United States,1727379684,1727379684,-118.0729,34.2463,5791.2,False,125.12,177.64,0.0,[],6111.24,None,False,0
39ceb0,TVF436M ,France,1727379685,1727379685,-1.4914,47.3839,1729.74,False,117.15,46.07,-3.9,[],1691.64,7760,False,0
39ceb1,TVF44TP ,France,1727379685,1727379685,2.1123,48.5961,2446.02,False,126.61,210.52,4.88,[],2385.06,7627,False,0
aa9b65,SWA1579 ,United States,1727379684,1727379684,-104.6617,39.7325,2141.22,False,101.35,0.29,-5.2,[],2240.28,2540,False,0
407e33,EAG37RG ,United Kingdom,1727379673,1727379673,-3.371,55.9486,,True,10.29,239.06,,[],,None,False,0
3c56f7,EWG16EN ,Germany,1727379683,1727379684,9.1931,48.6883,,True,2.06,320.62,,[],,5371,False,0
c0576f,CGHCW   ,Canada,1727379437,1727379438,-125.2999,49.9693,236.22,False,53.11,135.0,-3.58,[],205.74,None,False,0
407e32,EAG79A  ,United Kingdom,1727379681,1727379681,-1.6593,53.8681,,True,0.0,270.0,,[],,None,False,0
ac9f5f,ASI402  ,United States,1727379682,1727379683,-112.1095,33.6689,1066.8,False,44.74,261.4,1.95,[],1051.56,None,False,0
47c98d,NBT30G  ,Norway,1727379684,1727379684,-9.9735,51.6395,11574.78,False,242.28,295.8,-0.33,[],11445.24,5644,False,0
ad6fef,NKS1476 ,United States,1727379683,1727379684,-121.5661,38.4943,998.22,False,114.96,314.27,0.98,[],1005.84,1043,False,0
